timestamp,hostname,empresa_id,servidor_id,mac_address,ip,cpu,ram,disco,health_score,status_cpu,status_ram,status_disco,temp_max_cpu,status_temperatura,margem_termica,status_margem,temperatura_ambiente,clima,umidade,fan_principal_rpm,indice_resfriamento,status_resfriamento,throttling,bytes_recv,bytes_sent,pack_recv,pack_sent,packet_loss_internet,latency_min_ms,latency_avg_ms,latency_max_ms,lat_adsb_rastreamento,lat_rastreamento_correlacao,lat_correlacao_rotas,lat_rotas_api,lat_api_bd,lat_bd_sync,rastreamento_mbps,rotas_mbps,correlacao_mbps,api_gateway_mbps,bd_mbps,sync_service_mbps,rastreamento_loss,correlacao_loss,rotas_loss,api_loss,bd_loss,sync_loss,opensky_timestamp,total_aeronaves,avg_adsb_update_seconds,label_24h,label_3d,label_7d
2026-05-24 04:18:59,Server-10,2,14,fd:e2:2e:25:70:2b,192.168.203.139,16.5,55.2,30.4,65.97,estavel,estavel,estavel,71.5,alta,23.5,boa,15.74,nublado,64,1271,50.3,excelente,SIM,759583009,544814935,179203,459297,3.73,5,55.8,176,40.8,39.44,34.42,15.66,17.33,86.06,19.33,42.0,37.41,25.89,7.31,8.49,1.11,0.39,0.49,1.09,1.98,2.31,1970-01-01 00:00:01.717402229,26,58.51,04:18,24/05 04h,24/05
2026-05-24 04:19:59,Server-7,5,18,b2:e0:3e:23:f4:6c,192.168.25.243,28.7,44.2,88.2,46.3,estavel,estavel,alerta,66.7,alta,28.3,boa,22.15,céu limpo,65,2906,89.8,excelente,NAO,774008242,868363065,706026,459374,3.12,20,50.9,164,96.85,93.13,57.24,47.12,33.09,85.76,43.35,4.1,24.04,24.39,28.53,41.82,1.12,2.54,2.08,1.59,2.27,2.11,1970-01-01 00:00:01.758445532,403,26.08,04:19,24/05 04h,24/05
2026-05-24 04:20:59,Server-9,2,5,94:d2:0d:e6:e5:4c,192.168.205.148,35.4,77.0,67.6,40.0,estavel,alerta,estavel,43.2,critica,51.8,excelente,29.75,nublado,75,2093,62.1,boa,NAO,899172876,717525021,527627,730946,2.74,19,41.9,104,78.46,52.69,63.42,33.59,16.99,47.5,40.28,21.5,20.54,24.22,49.97,34.74,1.52,1.45,1.96,0.01,1.23,1.78,1970-01-01 00:00:01.728286789,229,6.42,04:20,24/05 04h,24/05
2026-05-24 04:21:59,Server-2,4,9,89:aa:14:32:46:42,192.168.149.213,79.8,96.7,43.6,26.63,alerta,critico,estavel,73.6,alta,21.4,boa,32.65,chuva leve,39,3940,74.6,ruim,SIM,256342499,113279351,529601,231804,2.07,22,67.0,153,56.87,13.6,67.14,31.36,58.26,48.52,43.32,13.52,5.25,37.03,6.65,10.46,0.63,2.8,1.21,1.02,1.58,0.05,1970-01-01 00:00:01.784366721,205,41.31,04:21,24/05 04h,24/05
2026-05-24 04:22:59,Server-1,3,16,be:2a:c6:89:79:92,192.168.235.113,86.9,25.2,26.7,53.73,alerta,estavel,estavel,63.3,alta,31.7,ruim,24.71,nublado,38,4196,62.5,ruim,SIM,461863609,175476946,288426,831796,1.94,9,36.9,99,26.67,61.42,30.52,49.44,48.29,90.74,43.16,46.47,49.3,49.0,36.95,34.57,1.15,2.54,1.6,2.85,2.7,0.57,1970-01-01 00:00:01.727087737,369,12.66,04:22,24/05 04h,24/05
2026-05-24 04:23:59,Server-2,4,9,e6:02:3e:f8:74:43,192.168.235.171,47.0,10.5,88.0,51.5,estavel,estavel,alerta,68.3,alta,26.7,boa,18.27,nublado,32,1557,83.8,boa,SIM,659757323,879076282,104203,420275,3.45,10,50.8,191,31.47,47.08,66.49,95.52,18.96,57.21,13.92,7.87,32.46,10.92,35.75,26.28,1.62,2.99,1.76,2.63,2.67,0.2,1970-01-01 00:00:01.758356600,439,18.94,04:23,24/05 04h,24/05
2026-05-24 04:24:59,Server-3,2,15,14:d0:66:a0:19:a8,192.168.227.133,55.5,72.6,46.1,41.93,estavel,estavel,estavel,88.5,alta,6.5,boa,22.75,chuva forte,54,1953,81.8,moderada,NAO,838639065,266008883,713952,720798,0.12,7,24.2,148,91.84,68.26,69.96,50.01,50.74,53.74,44.69,18.46,17.89,25.6,24.52,37.33,0.88,1.64,2.19,1.17,0.14,0.95,1970-01-01 00:00:01.732018423,80,20.02,04:24,24/05 04h,24/05
2026-05-24 04:25:59,Server-6,5,17,eb:3d:bc:4e:1f:b0,192.168.207.232,51.8,10.5,60.4,59.1,estavel,estavel,estavel,80.3,normal,14.7,boa,29.33,chuva leve,59,1222,43.5,boa,NAO,859083621,606966122,315418,754902,1.94,8,42.9,94,23.34,17.93,30.54,81.76,84.46,45.89,20.84,38.82,20.98,24.13,4.92,29.24,2.33,1.59,2.87,1.84,1.71,1.85,1970-01-01 00:00:01.722787746,104,17.43,04:25,24/05 04h,24/05
2026-05-24 04:26:59,Server-5,3,18,c1:f2:d3:85:b6:4b,192.168.122.177,70.1,40.3,43.5,48.7,alerta,estavel,estavel,42.8,normal,52.2,excelente,17.96,nublado,88,4494,85.3,boa,NAO,500216797,577630609,505961,348616,1.76,9,46.9,113,15.06,69.85,33.09,12.78,48.71,44.24,26.09,35.61,8.66,47.76,1.12,17.96,0.12,1.25,2.16,0.17,2.95,2.04,1970-01-01 00:00:01.730245151,238,14.75,04:26,24/05 04h,24/05
2026-05-24 04:27:59,Server-5,2,18,db:e7:c7:8e:79:ce,192.168.226.230,77.6,31.3,32.1,53.0,alerta,estavel,estavel,60.6,normal,34.4,boa,32.32,chuva leve,44,2221,60.3,ruim,NAO,499027680,347963370,157222,524599,3.4,20,77.8,157,97.48,97.45,63.76,54.79,84.63,88.57,27.96,34.15,32.78,18.98,1.16,25.12,0.4,2.59,2.29,2.03,0.12,2.18,1970-01-01 00:00:01.749185544,207,54.36,04:27,24/05 04h,24/05
2026-05-24 04:28:59,Server-6,1,17,6c:61:56:c2:90:c0,192.168.216.183,36.0,41.9,44.3,59.27,estavel,estavel,estavel,89.8,critica,5.2,excelente,25.6,nublado,36,1787,69.8,moderada,NAO,849085638,512755655,609193,185927,3.71,26,59.9,154,49.95,98.98,58.4,30.58,95.71,84.46,34.31,17.26,22.9,36.0,37.95,11.73,1.51,0.12,1.37,1.74,2.34,2.66,1970-01-01 00:00:01.739693310,254,20.4,04:28,24/05 04h,24/05
2026-05-24 04:29:59,Server-3,2,9,9d:ad:03:6c:0a:c4,192.168.81.60,60.2,50.3,39.6,49.97,estavel,estavel,estavel,41.0,normal,54.0,ruim,33.98,nublado,74,3149,77.2,boa,SIM,617337959,461596895,433990,125363,2.87,5,48.8,144,16.7,25.13,34.88,47.84,22.17,54.5,7.08,38.89,46.65,40.92,42.51,4.5,2.78,1.74,2.16,2.61,1.99,2.35,1970-01-01 00:00:01.711642674,457,51.28,04:29,24/05 04h,24/05
2026-05-24 04:30:59,Server-6,1,2,5a:dc:90:0e:40:02,192.168.198.30,84.6,91.6,80.9,14.3,alerta,critico,alerta,82.7,critica,12.3,boa,24.0,chuva leve,34,3199,47.9,moderada,SIM,516153553,669629230,623256,501142,0.88,8,32.5,161,82.25,18.12,92.23,47.21,38.89,22.92,6.22,41.53,1.58,31.95,48.88,25.28,1.44,1.43,1.55,0.32,1.52,1.56,1970-01-01 00:00:01.761684776,24,24.99,04:30,24/05 04h,24/05
2026-05-24 04:31:59,Server-3,5,1,17:92:16:f9:32:72,192.168.8.98,82.6,47.1,81.8,29.5,alerta,estavel,alerta,51.3,normal,43.7,boa,16.11,céu limpo,99,2587,96.7,boa,NAO,248238371,476034014,362188,828477,4.75,25,21.0,143,47.65,85.9,87.83,63.88,61.64,73.54,32.83,42.44,38.75,47.62,15.06,47.59,0.73,2.86,2.77,1.54,0.82,2.9,1970-01-01 00:00:01.721202085,292,48.64,04:31,24/05 04h,24/05
2026-05-24 04:32:59,Server-2,5,13,e3:f7:11:04:16:83,192.168.38.189,11.6,71.3,46.8,56.77,estavel,estavel,estavel,51.0,alta,44.0,ruim,18.47,nublado,40,4075,54.5,boa,SIM,213289454,136155685,389785,797443,4.45,29,42.4,154,10.61,65.94,33.68,98.75,81.73,61.4,43.2,17.64,21.78,4.74,40.3,26.68,2.87,2.97,0.63,1.69,1.62,2.9,1970-01-01 00:00:01.706174764,111,20.99,04:32,24/05 04h,24/05
2026-05-24 04:33:59,Server-4,5,20,79:9c:42:c4:58:1d,192.168.250.184,75.2,61.2,59.9,34.57,alerta,estavel,estavel,54.8,critica,40.2,excelente,29.28,chuva leve,90,3167,98.6,moderada,SIM,518189564,697479376,839712,661818,2.92,30,40.8,141,64.97,89.22,52.99,38.65,20.06,50.33,38.67,18.72,22.85,2.89,10.41,4.66,0.77,0.79,0.31,1.21,2.16,2.73,1970-01-01 00:00:01.762225664,486,25.57,04:33,24/05 04h,24/05
2026-05-24 04:34:59,Server-6,1,11,a5:a5:2f:19:7d:84,192.168.210.174,48.4,29.0,63.3,53.1,estavel,estavel,estavel,36.5,alta,58.5,excelente,24.44,céu limpo,40,3522,83.9,boa,NAO,399594404,321466539,106334,136570,2.08,25,57.3,186,48.17,36.53,51.58,69.81,42.98,44.23,31.57,8.36,42.63,11.19,39.07,37.28,2.02,2.09,1.35,2.58,2.47,2.42,1970-01-01 00:00:01.731980864,474,44.24,04:34,24/05 04h,24/05
2026-05-24 04:35:59,Server-10,2,2,4d:63:0a:eb:11:32,192.168.159.127,89.4,35.5,33.3,47.27,alerta,estavel,estavel,77.1,normal,17.9,boa,19.69,nublado,80,4295,79.4,boa,SIM,881248714,239929621,830704,546977,4.0,13,74.5,188,77.16,22.22,38.56,81.25,55.31,43.09,41.54,20.49,1.91,5.86,25.67,1.7,0.88,2.88,1.63,2.86,0.87,2.63,1970-01-01 00:00:01.737401149,76,9.88,04:35,24/05 04h,24/05
2026-05-24 04:36:59,Server-5,1,14,15:e4:c1:dc:9c:8d,192.168.123.252,18.0,88.9,25.9,55.73,estavel,alerta,estavel,54.1,alta,40.9,boa,32.45,chuva leve,34,4380,84.3,boa,NAO,706785422,306404848,615347,375542,2.05,11,63.5,196,15.01,52.82,55.15,55.06,82.55,22.07,22.69,45.56,20.48,27.08,8.78,39.25,1.49,2.17,1.09,0.49,1.02,0.52,1970-01-01 00:00:01.797369874,88,33.87,04:36,24/05 04h,24/05
2026-05-24 04:37:59,Server-7,4,16,19:e5:7f:cf:23:c7,192.168.67.183,96.1,22.8,80.2,33.63,critico,estavel,alerta,49.8,normal,45.2,excelente,26.21,chuva forte,79,3314,90.8,excelente,SIM,114191468,437682935,435937,471910,3.12,24,26.0,81,37.32,57.24,60.22,60.92,55.42,85.47,22.73,34.11,8.0,36.6,40.46,26.83,1.12,0.49,1.13,2.6,2.95,1.18,1970-01-01 00:00:01.796051035,283,50.88,04:37,24/05 04h,24/05
2026-05-24 04:38:59,Server-2,5,20,b6:81:09:d9:08:88,192.168.104.188,56.7,83.4,84.8,25.03,estavel,alerta,alerta,57.8,alta,37.2,ruim,28.81,chuva forte,31,4035,86.0,moderada,SIM,437088156,378904480,373556,849090,0.96,10,44.7,122,69.39,15.64,28.98,48.5,28.18,53.17,44.66,19.99,26.8,12.03,8.12,23.35,0.31,0.22,0.77,2.9,2.53,1.68,1970-01-01 00:00:01.748505227,384,51.34,04:38,24/05 04h,24/05
2026-05-24 04:39:59,Server-10,5,8,20:6a:bb:a4:17:8f,192.168.40.248,77.9,72.4,88.4,20.43,alerta,estavel,alerta,49.0,normal,46.0,excelente,28.5,chuva forte,85,1607,88.6,ruim,SIM,898252653,653394671,755065,114794,2.01,10,63.8,95,93.8,11.52,78.18,68.8,41.39,57.43,5.92,47.06,39.49,33.62,45.31,23.67,1.54,0.23,0.24,1.19,2.8,1.72,1970-01-01 00:00:01.777951796,92,42.59,04:39,24/05 04h,24/05
2026-05-24 04:40:59,Server-4,3,7,05:e2:18:c6:94:12,192.168.105.244,29.6,23.8,92.7,51.3,estavel,estavel,alerta,88.8,alta,6.2,boa,26.0,nublado,52,1570,79.3,ruim,SIM,850155093,899760354,896720,663850,1.26,26,64.1,185,18.35,56.79,98.0,55.22,48.27,10.42,28.11,30.54,43.85,5.65,16.51,22.02,2.52,0.1,1.31,2.37,2.93,2.44,1970-01-01 00:00:01.769559886,84,41.29,04:40,24/05 04h,24/05
2026-05-24 04:41:59,Server-3,5,10,1a:80:f2:e0:f5:b7,192.168.226.69,67.0,63.6,82.3,29.03,estavel,estavel,alerta,60.4,normal,34.6,excelente,24.57,chuva forte,77,1769,46.3,excelente,NAO,541535290,141667174,291547,183817,0.29,20,75.8,120,39.19,95.59,50.48,30.8,13.98,85.11,46.44,7.06,22.12,43.2,47.41,18.35,1.99,0.31,2.05,0.88,0.3,1.02,1970-01-01 00:00:01.740771679,98,40.63,04:41,24/05 04h,24/05
2026-05-24 04:42:59,Server-3,4,4,05:9a:6d:6a:13:b2,192.168.45.64,84.7,20.6,30.2,54.83,alerta,estavel,estavel,53.0,alta,42.0,ruim,23.51,nublado,86,2960,40.0,moderada,SIM,147325078,578655677,309224,890659,0.2,6,62.6,82,74.09,26.23,20.74,44.14,56.76,28.76,39.89,27.66,23.74,20.71,9.67,37.49,0.16,2.9,2.48,1.04,2.26,0.1,1970-01-01 00:00:01.743028608,111,54.54,04:42,24/05 04h,24/05
2026-05-24 04:43:59,Server-5,5,13,41:8c:27:b3:20:2c,192.168.166.73,38.8,85.5,92.8,27.63,estavel,alerta,alerta,55.6,critica,39.4,excelente,19.73,chuva leve,89,1682,67.0,moderada,NAO,478352876,417448781,652164,318481,2.32,25,36.0,179,18.97,17.35,39.38,48.03,47.33,76.83,44.82,46.03,33.91,22.69,17.55,15.88,2.48,2.68,2.33,1.16,2.7,2.5,1970-01-01 00:00:01.732855711,245,52.98,04:43,24/05 04h,24/05
2026-05-24 04:44:59,Server-4,3,9,3e:c0:9a:b3:a4:a9,192.168.133.242,63.5,67.6,54.5,38.13,estavel,estavel,estavel,62.0,critica,33.0,ruim,24.72,chuva leve,90,2546,89.5,boa,SIM,792279097,213479479,881820,807494,1.72,13,29.6,142,71.03,88.44,69.16,29.35,64.4,48.51,26.63,10.0,30.64,34.96,46.89,33.28,1.91,0.51,1.76,2.82,1.67,1.03,1970-01-01 00:00:01.739883807,275,6.75,04:44,24/05 04h,24/05
2026-05-24 04:45:59,Server-7,3,5,c8:7e:87:23:77:39,192.168.49.252,33.4,59.1,23.3,61.4,estavel,estavel,estavel,79.5,critica,15.5,excelente,22.36,chuva forte,58,4109,45.3,moderada,NAO,833499688,270980839,129051,893569,3.95,8,72.9,111,81.56,66.94,13.25,57.31,70.82,50.5,2.9,34.66,31.46,42.48,2.98,31.61,2.06,0.1,1.38,0.79,1.96,0.24,1970-01-01 00:00:01.727551895,335,34.83,04:45,24/05 04h,24/05
2026-05-24 04:46:59,Server-1,2,7,a2:a1:73:0a:b4:2f,192.168.246.69,97.8,75.0,59.6,22.53,critico,alerta,estavel,69.0,alta,26.0,excelente,24.2,chuva forte,82,3727,70.1,boa,SIM,360211915,319736123,403974,145008,0.3,11,22.2,88,58.11,81.09,42.23,13.89,50.99,38.28,2.89,22.15,33.48,37.59,20.95,40.91,1.53,2.53,2.82,0.78,1.24,2.24,1970-01-01 00:00:01.738365495,361,10.49,04:46,24/05 04h,24/05
2026-05-24 04:47:59,Server-8,2,16,28:a3:b4:2d:99:21,192.168.210.120,92.3,30.8,68.8,36.03,critico,estavel,estavel,60.6,critica,34.4,boa,34.93,nublado,79,2303,95.1,moderada,NAO,779089123,725308303,486081,399763,1.79,7,54.8,151,56.8,41.69,70.52,73.79,75.21,50.3,37.07,4.37,26.63,35.27,13.71,21.21,1.53,2.41,2.01,1.66,1.17,0.52,1970-01-01 00:00:01.751001770,378,56.29,04:47,24/05 04h,24/05
2026-05-24 04:48:59,Server-4,5,11,1d:5a:e1:2c:45:12,192.168.91.210,11.5,31.5,80.7,58.77,estavel,estavel,alerta,54.4,normal,40.6,boa,16.77,nublado,99,1686,63.5,ruim,NAO,673933311,255132484,394960,648993,1.03,11,21.5,153,29.43,99.95,97.69,97.8,17.6,64.65,31.66,23.83,49.35,20.63,5.76,28.35,2.09,1.6,0.17,1.91,0.8,0.32,1970-01-01 00:00:01.716994984,154,47.78,04:48,24/05 04h,24/05
2026-05-24 04:49:59,Server-4,4,8,0c:73:d5:a1:b8:47,192.168.75.14,28.9,93.8,27.4,49.97,estavel,critico,estavel,42.2,critica,52.8,ruim,21.38,céu limpo,62,3170,81.1,excelente,SIM,494205222,790655326,487003,236875,0.25,21,69.6,151,56.79,15.14,90.91,17.71,58.65,78.97,9.9,19.73,20.85,13.45,3.86,35.7,1.74,1.19,1.87,2.72,1.2,0.4,1970-01-01 00:00:01.771965577,422,56.68,04:49,24/05 04h,24/05
